index,vocab
13124,G3BP1
13125,ZC3H12A
13126,IPCEF1
13127,IL1RL2
13128,NDUFAF4
13129,HLA-F-AS1
13130,RPGRIP1
13131,CLIP3
13132,ELTD1
13133,STAG3L1
13134,RYBP
13135,GLRA4
13136,IDH3A
13137,PPDPF
13138,ARHGAP30
13139,B4GALNT1
13140,TMEM14DP
13141,DMD
13142,SLC2A8
13143,C2ORF74
13144,MIR603
13145,LIAS
13146,MLLT10
13147,TMEM42
13148,MAP6D1
13149,LIMS4
13150,FBXO6
13151,YIPF5
13152,DCC
13153,YPEL2
13154,OMA1
13155,TRPM5
13156,TULP2
13157,CLDN10
13158,AMIGO3
13159,PKD1
13160,ZNHIT1
13161,RFPL1
13162,PRR32
13163,OR2F1
13164,EID1
13165,MIR425
13166,BMPER
13167,USB1
13168,CHRM3-AS2
13169,PEX5
13170,XDH
13171,MIR1268B
13172,OBSCN
13173,UBAP1L
13174,LVRN
13175,RPS18P9
13176,REG1CP
13177,BEX2
13178,CPVL
13179,IL4R
13180,MRPS17
13181,ATL3
13182,PCSK1
13183,FLNC
13184,FAM135B
13185,FEZF2
13186,SIGLEC14
13187,MZT1
13188,OAS1
13189,OR10C1
13190,IFIT3
13191,CCT6P3
13192,CATSPER4
13193,SLC14A1
13194,PLEKHA8P1
13195,LINC00526
13196,KIR2DS3
13197,CDKN2AIPNLP1
13198,KIR2DL3
13199,GAL3ST1
13200,MOGAT2
13201,INTS13
13202,STXBP2
13203,ZNF263
13204,CHCHD9
13205,GSG1L
13206,FAM49A
13207,XKR3
13208,RGS12
13209,LINC01300
13210,OR4F5
13211,SLCO1C1
13212,LINC01016
13213,PLEKHG3
13214,CHAD
13215,C6ORF120
13216,TMEM14B
13217,RETREG3
13218,MIR924HG
13219,PEBP4
13220,HERC2P2
13221,GCA
13222,EPN1
13223,BTF3L4
13224,OR5AR1
13225,ENO2
13226,CSNK1A1L
13227,LINC00705
13228,XK
13229,CA14
13230,U2AF1
13231,YEATS2
13232,ZIM3
13233,DDR2
13234,NGEF
13235,MAGI3
13236,MIR622
13237,MADD
13238,COMMD4
13239,MINK1
13240,RAB7A
13241,PAPLN
13242,RPS4XP11
13243,AKTIP
13244,HOXC10
13245,RAB30-DT
13246,SEMA4A
13247,ASF1B
13248,ZNF699
13249,SCUBE1
13250,LARP4
13251,SPA17
13252,RAN
13253,CSNK1G1
13254,SCT
13255,CXORF38
13256,KATNB1
13257,MIR6786
13258,MIR7705
13259,ZNF296
13260,TFF1
13261,TCAIM
13262,TMEM185A
13263,GOLGA6L2
13264,ZNF852
13265,PLXNB1
13266,PSKH1
13267,ACVR2A
13268,FADS6
13269,TREX2
13270,TMEM114
13271,SEC23A
13272,CNTN2
13273,ANKRD36
13274,ARHGEF26-AS1
13275,SNORD115-36
13276,TVP23C-CDRT4
13277,GRHL3
13278,C6ORF136
13279,SLC25A4
13280,PLXNA2
13281,MIR92B
13282,AFF2
13283,NECAB2
13284,LIMA1
13285,SNORA44
13286,NR2F2-AS1
13287,RNA5SP74
13288,XIRP1
13289,TTPA
13290,CYP2R1
13291,DZIP3
13292,EPR1
13293,NLGN1
13294,IL12RB1
13295,BAG1
13296,DYNC1LI2
13297,MXD1
13298,FAM221A
13299,HIF1AN
13300,COMTD1
13301,STCH
13302,KLHL30
13303,ABCG1
13304,FAM83H-AS1
13305,MIR448
13306,VMP1
13307,SNAR-A1
13308,PPP1R3C
13309,CACNG7
13310,LINC00612
13311,ZNHIT3
13312,TBC1D22A
13313,TIMP1
13314,PLXNB2
13315,FAM50A
13316,FAM167A
13317,CCDC154
13318,AQP9
13319,MIR433
13320,SDCBP2P1
13321,ZNF837
13322,ARL6IP6
13323,HSPD1P4
13324,NCAM1
13325,RPS26P8
13326,SNAPC2
13327,TIAM2
13328,TRNM
13329,OVOL2
13330,RAI2
13331,CCL16
13332,GPR3
13333,CCDC83
13334,GPR25
13335,NLRP13
13336,PDCD4-AS1
13337,MIR372
13338,MIR548AB
13339,ATP6V1G1P3
13340,ATP5F1AP1
13341,SNORD113-1
13342,CASC9
13343,CD300LF
13344,SSH3
13345,HEATR3
13346,PCDHGA11
13347,UQCC1
13348,SEMA3B
13349,CHMP3
13350,OR2A12
13351,MIR1301
13352,ADCY10P1
13353,KPNA2
13354,ARHGEF3-AS1
13355,MTFMT
13356,PPAP2C
13357,KBTBD13
13358,HSPB1P1
13359,DDX51
13360,CALM2P4
13361,CNRIP1
13362,CCDC142
13363,RPS17P16
13364,MIR148B
13365,CRYL1
13366,CIDEB
13367,GPC2
13368,ZNF510
13369,MIR4700
13370,PRF1
13371,CD3G
13372,DBN1
13373,CD93
13374,EBF1
13375,ZNF32
13376,MYBPC1
13377,PAIP2
13378,CCL24
13379,LHFPL6
13380,SNORD41
13381,MOB3C
13382,EEF1E1-BLOC1S5
13383,PALB2
13384,CLCNKB
13385,NXPE4
13386,SGTA
13387,RAC1
13388,SLC7A14
13389,VRK1
13390,DEFB116
13391,HIST1H2BC
13392,SMR3A
13393,MAGEB4
13394,NFE4
13395,NOC4L
13396,MIR645
13397,MAP2K4P1
13398,SERHL
13399,RNF11
13400,PLCD1
13401,TUBBP1
13402,FGF9
13403,MIR3619
13404,TMEM221
13405,SLC9A2
13406,SNORD29
13407,MIR3681HG
13408,LINC00167
13409,SPAG6
13410,FDX2
13411,TMEM45A
13412,CTSL
13413,SLC25A3P1
13414,GRAP2
13415,LCAT
13416,RTKN2
13417,PAAF1
13418,ZNF491
13419,PDE5
13420,IL22RA1
13421,DNAJC5G
13422,HNRNPA1P33
13423,TAF1A
13424,HIST3H2A
13425,VPS25
13426,URGCP
13427,MIR125B2
13428,KRTCAP3
13429,CDC42P2
13430,M6PR
13431,ISYNA1
13432,PRIMA1
13433,RNF152
13434,OAZ1
13435,PICALM
13436,PABPC5-AS1
13437,HERC2
13438,RPS13P8
13439,F8A3
13440,PSMB3
13441,BLM
13442,RCC1L
13443,SMIM2-AS1
13444,PPP1R14B
13445,BIN1
13446,MAFG-DT
13447,OCRL
13448,SPEN
13449,FAM178B
13450,CTSLP8
13451,LRRC75B
13452,MIR7844
13453,LINC01366
13454,MPPED2
13455,SLC25A44
13456,PKD1P6-NPIPP1
13457,TMEM252
13458,MIR3162
13459,LMBR1
13460,RP2
13461,RSF1
13462,NT5C3B
13463,ZNF668
13464,CMTM5
13465,SH3BP5
13466,MIR135A2
13467,SPON1
13468,LINC00664
13469,PLPPR2
13470,GGN
13471,MSX2
13472,POTEKP
13473,LINC01139
13474,RPL10L
13475,SHPK
13476,PDPK1
13477,EIPR1
13478,FUNDC2P2
13479,MS4A7
13480,SPAG1
13481,SDHAF4
13482,FAM91A1
13483,EZR
13484,LINC00520
13485,ZNF565
13486,PIGT
13487,MAGEA5
13488,MIR3606
13489,WDR5
13490,NANOS3
13491,AFG3L2
13492,PSMC1P9
13493,MIR151B
13494,SMIM23
13495,MIR663A
13496,TEX29
13497,MAST2
13498,FAM238A
13499,MIR650
13500,STAU2
13501,IRS2
13502,LINC00844
13503,ARL8
13504,SCRT1
13505,ZNF493
13506,FDX1
13507,OR2T33
13508,ADSS
13509,NISCH
13510,ERV18-1
13511,F13A1
13512,GPATCH4
13513,GJB6
13514,MAP3K3
13515,MIR3664
13516,NOLA2
13517,SATB2
13518,SNORA21
13519,TRMT44
13520,CXCL6
13521,ATP5PO
13522,ZDHHC2
13523,ARCN1
13524,NKG7
13525,LINC01465
13526,LHPP
13527,EMC6
13528,HIST1H4C
13529,AKR1C4
13530,MR1
13531,UGT1A1
13532,ACOT1
13533,ARMC10
13534,ZNF354C
13535,TMEM116
13536,MAGEA2B
13537,FBXO21
13538,TMPO-AS1
13539,SOCS2-AS1
13540,HTR5A-AS1
13541,MIR597
13542,RNF222
13543,GAGE12I
13544,KCTD2
13545,SCRN1
13546,LINC01927
13547,TMSB15A
13548,CYORF15B
13549,REXO2
13550,TF
13551,TCP10L2
13552,IL12B
13553,SERINC2
13554,MRPS35
13555,PIWIL1
13556,ALOXE3
13557,ACOX2
13558,ENO1-AS1
13559,KLK12
13560,ZIC4
13561,AUH
13562,EIF4E
13563,LEP
13564,DDX53
13565,CLTRN
13566,RPP38-DT
13567,FXYD2
13568,LCE1D
13569,LINC02593
13570,FAM224B
13571,HMGN2P27
13572,STX1B
13573,XRCC6
13574,CSNK1G2
13575,RBSN
13576,HJV
13577,ZMYND19
13578,LINC01909
13579,LINC02246
13580,PROP1
13581,SLC19A2
13582,BOLA3-AS1
13583,F2RL2
13584,SLC1A6
13585,SNORD116-28
13586,PSMF1
13587,MIR9-2
13588,LINC01639
13589,HEPACAM
13590,SLC25A24
13591,BMS1P2
13592,PCDHGB7
13593,CAMK1
13594,FAM192BP
13595,ECT2
13596,RLN3
13597,SPIN2A
13598,DOCK11
13599,MIR17
13600,NCOA3
13601,RPS15A
13602,PROM2
13603,CTU2
13604,SEC22B
13605,TCEANC2
13606,PPM1L
13607,STAG3L3
13608,MCFD2
13609,IRF1
13610,PRR20A
13611,MED19
13612,ELP4
13613,ATP6AP1
13614,MDGA1
13615,KRT16P2
13616,SNORD3C
13617,EFHC2
13618,ZC3H10
13619,OR10AC1
13620,RGS3
13621,CD70
13622,PTTG1IP
13623,ATP5O
13624,C3ORF56
13625,EVI5L
13626,OGG1
13627,IER3IP1
13628,EGFR-AS1
13629,IRX5
13630,RSPO1
13631,ZBTB12
13632,KLF12
13633,MRM1
13634,BANK1
13635,ZNF790
13636,DLK1
13637,ANKRD63
13638,MAP3K20
13639,EDNRA
13640,RPS17P5
13641,VSX2
13642,TMEM168
13643,MIR4289
13644,LINC01060
13645,KLHL14
13646,ZNF266
13647,ATP5G1
13648,TMEM219
13649,DUOX2
13650,FCHO1
13651,NLRP1
13652,LINC00910
13653,TPTE2
13654,LATS2
13655,NAAA
13656,PCAT6
13657,NDUFA12
13658,DMXL1
13659,LINC01270
13660,PTOV1
13661,SOD3
13662,ZNF543
13663,SLFN12
13664,TMEM185B
13665,RNASEH2C
13666,FOXRED2
13667,FAM90A10P
13668,C8ORF86
13669,MIR34C
13670,FAHD2B
13671,MINCR
13672,MCC
13673,ALOX12P2
13674,MIR3935
13675,DMBX1
13676,MICALL2
13677,PSG2
13678,C10ORF90
13679,SERTAD4-AS1
13680,IL22
13681,MIR155
13682,STX8
13683,ARFRP1
13684,NOL4
13685,UBE2K
13686,FPGT-TNNI3K
13687,RAB41
13688,DLGAP1
13689,TXNDC2
13690,ZNF575
13691,SPATA42
13692,PPP1R42
13693,PRR34-AS1
13694,POMGNT2
13695,LINC01039
13696,EFCAB9
13697,EMC4
13698,CLASRP
13699,RPL34P34
13700,RNU6ATAC
13701,ACCS
13702,COG5
13703,MIR1247
13704,LRIG1
13705,DPPA5
13706,ZNF468
13707,RPL6P10
13708,PPIA
13709,CLSTN2
13710,MINPP1
13711,HSPBAP1
13712,SNX11
13713,ULBP2
13714,P4HA3
13715,MIR3911
13716,CD5L
13717,SNORD116-5
13718,UQCR11
13719,MIR3661
13720,AVPR2
13721,WSCD1
13722,MCCD1
13723,DLEC1
13724,RPL10P12
13725,ARHGEF4
13726,WDR66
13727,AK9
13728,JRK
13729,SBK1
13730,PTGR1
13731,DEFB119
13732,HBG2
13733,RPL3L
13734,ARPC5L
13735,RPL7P32
13736,GLB1L2
13737,NFU1
13738,ARSI
13739,SLC12A6
13740,CHCHD6
13741,CCL5
13742,IL5RA
13743,RNF138
13744,ASCL1
13745,RASD1
13746,MTIF2
13747,CYORF15A
13748,KRTAP27-1
13749,LINC00423
13750,PHETA1
13751,REM1
13752,POU2F3
13753,NHEG1
13754,MIR501
13755,TIGD1
13756,PDE1C
13757,PLCE1
13758,SNTG1
13759,MIR658
13760,ABCA7
13761,TMEM69
13762,AMIGO2
13763,HSP110
13764,MIR1343
13765,YARS
13766,LIX1L
13767,SLC25A14
13768,JSRP1
13769,GSTO2
13770,KISS1
13771,MIR612
13772,SINHCAF
13773,MYB
13774,HS6ST3
13775,UTP23
13776,DNAH6
13777,HLA-L
13778,GLTP
13779,COX11
13780,DNAJC12
13781,HMGCLL1
13782,MCM2
13783,CTRC
13784,SLC10A7
13785,PRSS42P
13786,EPHB1
13787,IPO13
13788,MIR302F
13789,MSANTD3
13790,GID4
13791,ALDH4A1
13792,PDPN
13793,CCL2
13794,LRRC52
13795,PIGA
13796,ABCB5
13797,RPS27P6
13798,SNRNP200
13799,TRPC7
13800,LGALS13
13801,RPPH1
13802,SLC15A4
13803,GPRC5C
13804,SNORD100
13805,ZNF528-AS1
13806,AK6
13807,CYP3A2
13808,CCL21
13809,GAS8-AS1
13810,LRRC20
13811,BORCS7-ASMT
13812,KLHL23
13813,ARHGEF37
13814,TSPAN12
13815,OR7A5
13816,TBX1
13817,TNKS1BP1
13818,KLHL35
13819,KCNJ15
13820,CHRM3
13821,MAGEA11
13822,RPL21P4
13823,GUCA2A
13824,CUL2
13825,SYCP2
13826,CENPT
13827,XXYLT1
13828,P2RX5
13829,MIR7150
13830,RBM20
13831,DEFA3
13832,C16ORF90
13833,MRVI1-AS1
13834,FOXN3-AS1
13835,FXYD6
13836,ZNF821
13837,PRELID2
13838,MEST
13839,HOXB5
13840,SEPN1
13841,COA3
13842,TRARG1
13843,MIR2114
13844,RPS27
13845,PPP1R10
13846,ENPP6
13847,CAGE1
13848,YLPM1
13849,RPL12P38
13850,DPEP3
13851,IL23R
13852,PLEKHG7
13853,ZNF671
13854,LCT
13855,PJA1
13856,FYB2
13857,ODF2L
13858,NUDT12
13859,ETV4
13860,MIR181D
13861,ABCB6
13862,BARD1
13863,TTC21B
13864,FAM63A
13865,DNAAF1
13866,JAKMIP3
13867,HSD17B13
13868,DCK
13869,TBL1X
13870,SPAG4
13871,ZNF193
13872,KSR2
13873,RNA5SP343
13874,KRTAP6-1
13875,ARID3B
13876,OBSCN-AS1
13877,PRR13P1
13878,LRP2
13879,KANSL1
13880,ADAM28
13881,DRGX
13882,CSF1R
13883,USH1G
13884,TMEM184C
13885,ADAM9
13886,ATG5
13887,EFL1P1
13888,TAF1A-AS1
13889,CNR1
13890,ABO
13891,NOMO2
13892,RPL4
13893,KRT18P33
13894,SMOX
13895,IL1F8
13896,ZNF284
13897,MIR450B
13898,AGPAT3
13899,TACR2
13900,MBLAC1
13901,SRP9
13902,THRAP3
13903,MYL6
13904,ABP1
13905,LIPC-AS1
13906,TEX55
13907,OR7D2
13908,IFNA8
13909,ANOS1
13910,TBC1D10A
13911,CD200R1L
13912,APOOL
13913,RAPH1
13914,FYB1
13915,TCP11L1
13916,SPRY4-AS1
13917,EMC3-AS1
13918,GOT2P1
13919,NME5
13920,EFCAB5
13921,KRT33A
13922,SNORD115-12
13923,ITGA6
13924,SIL1
13925,MIR4297
13926,SPAG7
13927,PRTN3
13928,MRFAP1L1
13929,MUC16
13930,SEC11C
13931,SDHA
13932,RAB2B
13933,MTRNR2L6
13934,ASMT
13935,ARIH1
13936,RORC
13937,DBF4B
13938,TACR3
13939,NIPBL
13940,OTULIN
13941,ZNF559-ZNF177
13942,SF3A2
13943,BIN3
13944,RHOU
13945,LINC00237
13946,NOL4L
13947,TBC1D27P
13948,LY75
13949,OR7A17
13950,RND3
13951,KRTAP10-2
13952,DTD2
13953,ZNF865
13954,MRPL22
13955,SEC22A
13956,FSTL4
13957,HSP90AA6P
13958,RPS26P35
13959,CDPF1
13960,NHLRC4
13961,IFNGR2
13962,GTSCR1
13963,ORMDL1
13964,CYB561A3
13965,EVI5
13966,DESI1
13967,MTND4P12
13968,DRAP1
13969,SBF1P1
13970,BUB3
13971,ACOXL-AS1
13972,ZNF440
13973,RASSF4
13974,SMARCC2
13975,LINC01322
13976,SNORD62B
13977,SAMD4A
13978,PMEPA1
13979,GSTT2
13980,ZNF546
13981,ZFP64
13982,C19ORF18
13983,LINC01398
13984,EML2-AS1
13985,SLC39A14
13986,CD79B
13987,MIR20A
13988,USP43
13989,ASS1P13
13990,MRPS30
13991,LINC00635
13992,TRIM6
13993,NOX3
13994,NPIPB6
13995,ARPC2
13996,RC3H1
13997,EXOC1
13998,BCAR4
13999,PIGR
14000,THAP7
14001,RNU4-2
14002,TEX26
14003,ERCC3
14004,HIST1H3I
14005,BMS1P10
14006,B4GALT7
14007,GSS
14008,TMEM43
14009,RBM27
14010,POLR2J4
14011,ZNF541
14012,ATF5
14013,GTF2IP4
14014,GPR155
14015,KCTD9
14016,OR5K2
14017,OTUB2
14018,ADPRH
14019,CCL14
14020,ARL13A
14021,FAM174B
14022,HBD
14023,MB
14024,GLYR1
14025,HJURP
14026,ROCK1P1
14027,JARID2
14028,CLMN
14029,FAM221B
14030,GABBR2
14031,AK8
14032,FAM85A
14033,PELI3
14034,LARP1B
14035,RAPGEF4-AS1
14036,KCNA3
14037,NRSN1
14038,SNORD58C
14039,SAMD10
14040,PDZRN3
14041,UTP15
14042,FAM60A
14043,GAL3ST4
14044,PHTF2
14045,CAMSAP1
14046,LIMS3
14047,PTCD2
14048,ZMYM3
14049,ZEB2
14050,KLK2
14051,SNORA8
14052,HSBP1L1
14053,TMEM212
14054,ANP32A-IT1
14055,MAGIX
14056,SNORD45A
14057,CBLN3
14058,NIPSNAP3B
14059,PIK3C3
14060,RPL7AP10
14061,C16ORF95
14062,CD44
14063,CCDC84
14064,CTPS2
14065,NDEL1
14066,SERPINE3
14067,CDC45L
14068,GCAT
14069,PDIA3P1
14070,SCNN1D
14071,TAX1BP1
14072,CRYBB2
14073,TRIML2
14074,PITX2
14075,MIR3614
14076,SP2
14077,CYP2A7P1
14078,EIF4A1
14079,SERP1
14080,YES1
14081,GH2
14082,OR2H1
14083,ACOT4
14084,NAT8B
14085,TMEM256
14086,CENPV
14087,ATP5MF
14088,LINC00470
14089,RPS19
14090,USP10
14091,MIR1-2
14092,SNORD18A
14093,MSRA
14094,FCF1
14095,RXFP4
14096,CASP2
14097,CASTOR2
14098,ATPSCKMT
14099,LOC390877
14100,CDC25B
14101,MIR128-2
14102,MICOS13
14103,HNRNPCL2
14104,KRT8P10
14105,TBATA
14106,ROCK2
14107,ACAA1
14108,INSL3
14109,BTN2A2
14110,TRAJ17
14111,PRKCSH
14112,TMEM241
14113,HSP90AB5P
14114,RANBP2
14115,LINC00452
14116,LINC01186
14117,DPY19L2P1
14118,LINC01376
14119,TAB1
14120,CETN1
14121,MIR1256
14122,RGL1
14123,RPS29P11
14124,FAM209A
14125,TRDV3
14126,GBP4
14127,ZNF200
14128,MIIP
14129,PCDH11
14130,TYRO3P
14131,KLRA1
14132,HIST2H2BC
14133,PAH
14134,ESRRB
14135,LINC01317
14136,ZSWIM5
14137,AMPD2
14138,RPL31P17
14139,MIR6801
14140,RANGRF
14141,HMBOX1
14142,TMEM147-AS1
14143,RBM28
14144,TTC7A
14145,PTCSC2
14146,MIR941-1
14147,MTR
14148,LINC01494
14149,PPP1R9A
14150,CDC27
14151,GDF15
14152,MCF2L-AS1
14153,KRT75
14154,SCHLAP1
14155,CHAF1A
14156,PRICKLE4
14157,FGF10
14158,KCNN1
14159,LINC00862
14160,FLNB
14161,SPINK14
14162,PHF23
14163,RABGAP1L
14164,PARM1
14165,GPR180
14166,GPD1L
14167,CHFR
14168,MRTO4
14169,TOMM40L
14170,C1ORF229
14171,NDUFS3
14172,LFNG
14173,OTC
14174,KCNJ4
14175,RFC3
14176,RPL10P13
14177,ERVK3-2
14178,GMPR2
14179,KCTD5
14180,AP5B1
14181,STK32C
14182,ANKRD30BL
14183,ZBED4
14184,FAM176B
14185,CYBASC3
14186,PIP5K1C
14187,ADAMTS5
14188,FAM214B
14189,CCNI
14190,DCAF8L1
14191,CYB5D2
14192,LINC00691
14193,PRDX3
14194,SMAD1
14195,CCDC70
14196,ACSF3
14197,TBX20
14198,ADRA1A
14199,LINC01331
14200,BTF3P11
14201,COL9A2
14202,LINC01182
14203,RNF175
14204,THYN1
14205,CCDC39
14206,LYRM4-AS1
14207,MIR130A
14208,OR5K4
14209,SEMA3D
14210,TMEM229A
14211,PRRC2B
14212,LINC01164
14213,ECHDC3
14214,THEM6
14215,SPACA9
14216,TDRKH
14217,TREH
14218,ZNF189
14219,USP6NL
14220,CCHCR1
14221,RPS4XP3
14222,MIR146B
14223,CYB5R2
14224,METAP1
14225,XRN1
14226,UBE2D4
14227,LILRA2
14228,SPATA22
14229,QRSL1
14230,CEBPZOS
14231,OR5D18
14232,CLUL1
14233,PTGFRN
14234,MIR208B
14235,ARHGAP15
14236,ZMYND15
14237,ATP5MF-PTCD1
14238,RPSAP30
14239,FBXO44
14240,ZNF34
14241,HIST1H1C
14242,ABCB1B
14243,C1ORF52
14244,DEFB129
14245,MTRF1
14246,PPP1R36
14247,ARHGAP12
14248,ANKRD20A4
14249,DNAH14
14250,SLC11A1
14251,SARNP
14252,DDHD1
14253,SPATA9
14254,HAGHL
14255,ZBTB38
14256,MHENCR
14257,CCDC38
14258,SNORD26
14259,FOXL2NB
14260,LYRM5
14261,UCHL3
14262,DCAF17
14263,HTR3D
14264,ZIK1
14265,PRAC1
14266,MEPE
14267,ESYT1
14268,ESRRA
14269,ADGRL2
14270,ALKBH4
14271,DNAL4
14272,FOXN1
14273,ECHS1
14274,GSTA4
14275,FCN3
14276,JADE3
14277,DLX2
14278,SMOC1
14279,SSX9P
14280,NUAK1
14281,MIR4521
14282,BCL2L10
14283,PRSS12
14284,LINC01193
14285,PADI3
14286,PDCD5
14287,DNTTIP1
14288,CLEC19A
14289,RASEF
14290,LGALS12
14291,LIN9
14292,COX7A1
14293,TEKT5
14294,NFX1
14295,SLCO1B7
14296,SNRPB2
14297,SLC9B2
14298,LINC02351
14299,KIAA0430
14300,CXCR1
14301,LINC00309
14302,ARL5A
14303,LINC01246
14304,SLC30A9
14305,CCL3L3
14306,ROR2
14307,LRRC70
14308,SNORD115-16
14309,ZYG11B
14310,ZNF627
14311,CCNJL
14312,ENG
14313,SEC62
14314,LHCGR
14315,PLCD3
14316,AMBN
14317,TNNI3K
14318,PSG8-AS1
14319,GAGE2A
14320,NPR1
14321,MBP
14322,SP140L
14323,LOX
14324,COP9
14325,NLRC4
14326,TMEM95
14327,LINC01234
14328,CDC42EP2
14329,KLK4
14330,LRRC8D
14331,ENPP3
14332,PRL
14333,CYP4F2
14334,MAPK14
14335,CECR7
14336,NFATC2IP
14337,RPLP0P5
14338,SERP2
14339,GLB-13
14340,OR7E24
14341,NCF1C
14342,FOXD4L4
14343,ADRB2
14344,EPPK1
14345,FNDC4
14346,ARHGEF2
14347,SEC31B
14348,LINC01191
14349,MIR517B
14350,SRARP
14351,ADAM1A
14352,SCN4A
14353,FAM98A
14354,NT5M
14355,CYP4F35P
14356,FANK1
14357,ZNF799
14358,MIEF2
14359,LAMTOR5-AS1
14360,SNORD7
14361,RSL1D1
14362,FMR1
14363,ADNP
14364,COL6A6
14365,MIR7114
14366,C9ORF62
14367,HEBP2
14368,LRTOMT
14369,LCE2B
14370,NPY6R
14371,NBR1
14372,TCF12
14373,POLR2J2
14374,ZNF33A
14375,GPR119
14376,TNFRSF1A
14377,LRFN1
14378,SCGB2A2
14379,EGR1
14380,NPLOC4
14381,RPL19P12
14382,JMJD1C
14383,C22ORF23
14384,THUMPD1
14385,YTHDC1
14386,TMEM178
14387,TNFRSF13C
14388,CST13P
14389,MIRLET7F
14390,SEPT11
14391,TNFSF18
14392,IGFL3
14393,PGAM1P8
14394,TRIM63
14395,DHRS13
14396,ARHGEF17
14397,FOXS1
14398,MIR19A
14399,CRCT1
14400,FAM167B
14401,RESF1
14402,SRRM1
14403,EMID1
14404,KRT12
14405,GUCA1C
14406,ANKRD34C
14407,SLC8A2
14408,SNTB2
14409,PRKAR1A
14410,COL4A2
14411,SKP1A
14412,DET1
14413,DCN
14414,SORCS3
14415,CDH12
14416,CYP2S1
14417,WDR83
14418,ANO3
14419,SALL1
14420,SMIM10L2B
14421,PTGR2
14422,NOM1
14423,YBX3P1
14424,ING4
14425,DZANK1
14426,ZNRD1
14427,GRIN2B
14428,H3F3AP6
14429,TMEM123
14430,FOXF1
14431,MRPS12
14432,ALOX5AP
14433,PAIP1
14434,TNFRSF14-AS1
14435,UGT3A2
14436,AVIL
14437,RINT1
14438,SELENOM
14439,DNM3OS
14440,DTWD1
14441,RANBP1
14442,HMGCL
14443,MCM6
14444,NTN3
14445,ELMO3
14446,EXOSC5
14447,DCUN1D1
14448,SCN1A
14449,CFAP300
14450,MAP4K3-DT
14451,DQX1
14452,WNT14
14453,OMD
14454,CENPJ
14455,ZNF8
14456,NALCN
14457,CCDC158
14458,IFNLR1
14459,HNF4A
14460,ESCO2
14461,IL21R
14462,STC1
14463,CA11
14464,MIR205
14465,GAPVD1
14466,MLLT3
14467,SAMD8
14468,LINC00908
14469,SPIDR
14470,MAPKAPK5-AS1
14471,AMELY
14472,GFAP
14473,CLLU1
14474,SNAP47
14475,PADI1
14476,FGFR4
14477,CT45A6
14478,SYT17
14479,C19ORF66
14480,MIR187
14481,APBB1IP
14482,LINC00460
14483,LINC02424
14484,ARS2
14485,TMEM208
14486,ANKRD13B
14487,LINC00528
14488,SAMD15
14489,SEC1
14490,GAS6
14491,HOXC9
14492,AQP7
14493,TUBA3FP
14494,OR2W5
14495,AKAP3
14496,ATP8A2
14497,SIRT3
14498,PPP1R17
14499,LHFPL1
14500,MIR129-1
14501,PUM1
14502,FAM204A
14503,TMEM206
14504,NPIPB12
14505,GNA15
14506,RECQL5
14507,S100A3
14508,GTF2H2
14509,PAX4
14510,SLC16A2
14511,SNORD4A
14512,TBC1D32
14513,NAP1
14514,CCDC63
14515,TRIM34
14516,C2ORF15
14517,BEST3
14518,GH
14519,DDX59
14520,LETM1
14521,H2AFZ
14522,CAD
14523,DNAH12
14524,FAM168A
14525,SYNGR4
14526,TLN2
14527,TAOK2
14528,STON1
14529,PXDNL
14530,ZNF142
14531,AQP10
14532,GALE
14533,LCP1
14534,XAGE2
14535,ECE1
14536,RPS15AP34
14537,AQP5
14538,SATL1
14539,FABP2
14540,INSC
14541,ADCK2
14542,IPO11
14543,RTL10
14544,GH1
14545,SOX10
14546,BCAT2
14547,ACSM3
14548,ZNF248
14549,HIST1H3F
14550,SIX3-AS1
14551,PDC
14552,MAPT
14553,ENO4
14554,BIRC3
14555,TRDJ4
14556,MYNN
14557,TACC3
14558,TAS2R8
14559,CALHM3
14560,MIR4489
14561,PCNX1
14562,CPEB4
14563,BID
14564,NPM
14565,GPC1
14566,MOB1A
14567,ZBTB8OSP2
14568,PACSIN3
14569,CSNK1G2-AS1
14570,CYP4F29P
14571,STIL
14572,VCAM1
14573,SLC30A1
14574,ACTA1
14575,KCNT2
14576,ZAN
14577,DCTN2
14578,CHRFAM7A
14579,NKAP
14580,ENDOD1
14581,CHRNA1
14582,RPL13AP3
14583,PJA2
14584,SSU72
14585,MPG
14586,UCA1
14587,RNASET2
14588,COL6A3
14589,PGAP1
14590,APPL
14591,OR4S1
14592,MYOM1
14593,HAR1A
14594,DDX18
14595,MCRIP1
14596,MIR3659
14597,TRIM2
14598,FAM74A3
14599,UGT2B7
14600,SLC39A11
14601,RTP1
14602,KPNB1
14603,PHLDB1
14604,PKIG
14605,PLAC1
14606,NSMCE2
14607,SNORD13P2
14608,MGMT
14609,MIR378H
14610,ALAS2
14611,CBX2
14612,BCL2L11
14613,CCDC93
14614,PLCB4
14615,ZFAND2B
14616,LINC00339
14617,HABP2
14618,GAPDHS
14619,PCGF6
14620,LRRC28
14621,LRRC38
14622,COPS9
14623,PEX3
14624,CCDC124
14625,RNF113A
14626,LINC00504
14627,MIR4267
14628,MAGED1
14629,EML5
14630,GUK1
14631,CYP2B6
14632,MAGED4B
14633,CYP2A1
14634,TMLHE
14635,TAG
14636,SSRP1
14637,RRNAD1
14638,NAPB
14639,C9ORF64
